name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
Hilton Garden Inn Milwaukee Airport,pet-friendly-hotels,5890 S. Howell Avenue,Milwaukee,WI,53207,(414) 837-2424,https://www.hilton.com/en/hotels/mkegigi-hilton-garden-inn-milwaukee-airport/,https://www.hilton.com/en/hotels/mkegigi-hilton-garden-inn-milwaukee-airport/,OFFICIAL_PROPERTY,2026-08-19,,,Pets allowed,,milwaukee-wi
Hilton Garden Inn Milwaukee Brookfield Conference Center,pet-friendly-hotels,265 S. Moorland Road,Brookfield,WI,53005,(262) 330-0800,https://www.hilton.com/en/hotels/mkebcgi-hilton-garden-inn-milwaukee-brookfield-conference-center/,https://www.hilton.com/en/hotels/mkebcgi-hilton-garden-inn-milwaukee-brookfield-conference-center/,OFFICIAL_PROPERTY,2026-08-19,,,Pets allowed,,milwaukee-wi
Hilton Garden Inn Milwaukee Downtown,pet-friendly-hotels,611 North Broadway,Milwaukee,WI,53202,(414) 271-6611,https://www.hilton.com/en/hotels/mkemdgi-hilton-garden-inn-milwaukee-downtown/,https://www.hilton.com/en/hotels/mkemdgi-hilton-garden-inn-milwaukee-downtown/,OFFICIAL_PROPERTY,2026-08-19,,,Pets allowed,,milwaukee-wi
Hilton Garden Inn Milwaukee Northwest Conference Center,pet-friendly-hotels,11600 West Park Place,Milwaukee,WI,53224,(414) 359-9823,https://www.hilton.com/en/hotels/mkeppgi-hilton-garden-inn-milwaukee-northwest-conference-center/,https://www.hilton.com/en/hotels/mkeppgi-hilton-garden-inn-milwaukee-northwest-conference-center/,OFFICIAL_PROPERTY,2026-08-19,,,Pets allowed,,milwaukee-wi
Hilton Milwaukee,pet-friendly-hotels,509 W. Wisconsin Avenue,Milwaukee,WI,53203,(414) 271-7250,https://www.hilton.com/en/hotels/mkemhhf-hilton-milwaukee/,https://www.hilton.com/en/hotels/mkemhhf-hilton-milwaukee/,OFFICIAL_PROPERTY,2026-08-19,,,Pets allowed,,milwaukee-wi
Holiday Inn Brookfield - Milwaukee,pet-friendly-hotels,1005 South Moorland Road,Brookfield,WI,53005,(262) 786-9540,https://www.ihg.com/holidayinn/hotels/us/en/brookfield/mkebr/hoteldetail,https://www.ihg.com/holidayinn/hotels/us/en/brookfield/mkebr/hoteldetail,OFFICIAL_PROPERTY,2026-08-19,,,Pets are welcome,,milwaukee-wi
Holiday Inn Express & Suites Milwaukee - West Allis,pet-friendly-hotels,10111 West Lincoln Avenue,West Allis,WI,53227,(414) 327-2200,https://www.ihg.com/holidayinnexpress/hotels/us/en/west-allis/mkell/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/west-allis/mkell/hoteldetail,OFFICIAL_PROPERTY,2026-08-19,,,Pets are welcome,,milwaukee-wi
Holiday Inn Express Milwaukee-West Medical Center,pet-friendly-hotels,11111 West North Avenue,Wauwatosa,WI,53226,(414) 778-0333,https://www.ihg.com/holidayinnexpress/hotels/us/en/wauwatosa/mkeex/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/wauwatosa/mkeex/hoteldetail,OFFICIAL_PROPERTY,2026-08-19,,,Pets are welcome,,milwaukee-wi
Holiday Inn Milwaukee Riverfront,pet-friendly-hotels,4700 N. Port Washington Road,Milwaukee,WI,53212,(414) 962-6040,https://www.ihg.com/holidayinn/hotels/us/en/milwaukee/mkehi/hoteldetail,https://www.ihg.com/holidayinn/hotels/us/en/milwaukee/mkehi/hoteldetail,OFFICIAL_PROPERTY,2026-08-19,,,pets allowed,,milwaukee-wi
Home2 Suites by Hilton Menomonee Falls Milwaukee,pet-friendly-hotels,N91 W15851 Falls Parkway,Menomonee Falls,WI,53051,,https://www.hilton.com/en/hotels/mkemfht-home2-suites-menomonee-falls-milwaukee/,https://www.hilton.com/en/hotels/mkemfht-home2-suites-menomonee-falls-milwaukee/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Home2 Suites by Hilton Milwaukee Airport,pet-friendly-hotels,5880 South Howell Avenue,Milwaukee,WI,53207,(414) 481-2900,https://www.hilton.com/en/hotels/mkeaiht-home2-suites-milwaukee-airport/,https://www.hilton.com/en/hotels/mkeaiht-home2-suites-milwaukee-airport/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Home2 Suites by Hilton Milwaukee Brookfield,pet-friendly-hotels,650 Larry Court,Waukesha,WI,53186,(262) 342-1500,https://www.hilton.com/en/hotels/mkebrht-home2-suites-milwaukee-brookfield/,https://www.hilton.com/en/hotels/mkebrht-home2-suites-milwaukee-brookfield/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Home2 Suites by Hilton Milwaukee Downtown,pet-friendly-hotels,515 N Jefferson St,Milwaukee,WI,53202,(414) 240-8331,https://www.hilton.com/en/hotels/mkesuht-home2-suites-milwaukee-downtown/,https://www.hilton.com/en/hotels/mkesuht-home2-suites-milwaukee-downtown/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Home2 Suites by Hilton Milwaukee West,pet-friendly-hotels,1212 S. 70th Street,West Allis,WI,53214,,https://www.hilton.com/en/hotels/mkemwht-home2-suites-milwaukee-west/,https://www.hilton.com/en/hotels/mkemwht-home2-suites-milwaukee-west/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Homewood Suites by Hilton Milwaukee Downtown,pet-friendly-hotels,500 N. Water Street,Milwaukee,WI,53202,(414) 563-1090,https://www.hilton.com/en/hotels/mkedohw-homewood-suites-milwaukee-downtown/,https://www.hilton.com/en/hotels/mkedohw-homewood-suites-milwaukee-downtown/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Homewood Suites by Hilton Oak Creek Milwaukee,pet-friendly-hotels,1900 W. Creekside Crossing Circle,Oak Creek,WI,53154,,https://www.hilton.com/en/hotels/mkehohw-homewood-suites-oak-creek-milwaukee/,https://www.hilton.com/en/hotels/mkehohw-homewood-suites-oak-creek-milwaukee/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Homewood Suites by Hilton Wauwatosa Milwaukee,pet-friendly-hotels,11320 West Burleigh Street,Wauwatosa,WI,53222,(414) 444-2844,https://www.hilton.com/en/hotels/mkewuhw-homewood-suites-wauwatosa-milwaukee/,https://www.hilton.com/en/hotels/mkewuhw-homewood-suites-wauwatosa-milwaukee/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
"Hotel Metro, Autograph Collection",pet-friendly-hotels,411 East Mason Street,Milwaukee,WI,53202,(414) 272-1937,https://www.marriott.com/en-us/hotels/mkeak-hotel-metro-autograph-collection/overview/,https://www.marriott.com/en-us/hotels/mkeak-hotel-metro-autograph-collection/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
Hyatt Place Milwaukee Downtown,pet-friendly-hotels,800 W. Juneau Avenue,Milwaukee,WI,53233,(414) 808-3880,https://www.hyatt.com/hyatt-place/en-US/mkezd-hyatt-place-milwaukee-downtown,https://www.hyatt.com/hyatt-place/en-US/mkezd-hyatt-place-milwaukee-downtown,OFFICIAL_PROPERTY,2026-08-21,,,Pets Are Welcome,,milwaukee-wi
Kimpton Journeyman Hotel,pet-friendly-hotels,310 E. Chicago Street,Milwaukee,WI,53202,(414) 291-3970,https://www.ihg.com/kimptonhotels/hotels/us/en/journeyman-hotel-milwaukee-wi/mketj/hoteldetail,https://www.ihg.com/kimptonhotels/hotels/us/en/journeyman-hotel-milwaukee-wi/mketj/hoteldetail,OFFICIAL_PROPERTY,2026-08-19,,,Pets are welcome,,milwaukee-wi
La Quinta Inn & Suites by Wyndham Milwaukee Bayshore Area,pet-friendly-hotels,5423 N Port Washington Road,Glendale,WI,53217,(414) 962-6767,https://www.wyndhamhotels.com/laquinta/glendale-wisconsin/la-quinta-milwaukee-bayshore-area/overview,https://www.wyndhamhotels.com/laquinta/glendale-wisconsin/la-quinta-milwaukee-bayshore-area/overview,OFFICIAL_PROPERTY,2026-08-19,,,Pets Allowed,,milwaukee-wi
La Quinta Inn & Suites by Wyndham Milwaukee SW New Berlin,pet-friendly-hotels,15300 W Rock Ridge Rd.,New Berlin,WI,53151,(262) 717-0900,https://www.wyndhamhotels.com/laquinta/new-berlin-wisconsin/la-quinta-milwaukee-sw-new-berlin/overview,https://www.wyndhamhotels.com/laquinta/new-berlin-wisconsin/la-quinta-milwaukee-sw-new-berlin/overview,OFFICIAL_PROPERTY,2026-08-19,,,Pets Allowed,,milwaukee-wi
La Quinta Inn by Wyndham Milwaukee Airport / Oak Creek,pet-friendly-hotels,7141 S 13th St.,Oak Creek,WI,53154,(414) 369-2135,https://www.wyndhamhotels.com/laquinta/oak-creek-wisconsin/la-quinta-inn-milwaukee-airport-oak-creek/overview,https://www.wyndhamhotels.com/laquinta/oak-creek-wisconsin/la-quinta-inn-milwaukee-airport-oak-creek/overview,OFFICIAL_PROPERTY,2026-08-19,,,Pets Allowed,,milwaukee-wi
Milwaukee Marriott West,pet-friendly-hotels,W231N1600 Corporate Ct,Waukesha,WI,53186,(262) 574-0888,https://www.marriott.com/en-us/hotels/mkemw-milwaukee-marriott-west/overview/,https://www.marriott.com/en-us/hotels/mkemw-milwaukee-marriott-west/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
Ramada by Wyndham Milwaukee,pet-friendly-hotels,2301 W Wisconsin Avenue,Milwaukee,WI,53233,(414) 342-0000,https://www.wyndhamhotels.com/ramada/milwaukee-wisconsin/ramada-milwaukee/overview,https://www.wyndhamhotels.com/ramada/milwaukee-wisconsin/ramada-milwaukee/overview,OFFICIAL_PROPERTY,2026-08-19,,,Pets Allowed,,milwaukee-wi
Residence Inn by Marriott Milwaukee Brookfield,pet-friendly-hotels,765 Pinehurst Court,Brookfield,WI,53005,(262) 782-0765,https://www.marriott.com/en-us/hotels/mkerb-residence-inn-milwaukee-brookfield/overview/,https://www.marriott.com/en-us/hotels/mkerb-residence-inn-milwaukee-brookfield/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
Residence Inn by Marriott Milwaukee Downtown,pet-friendly-hotels,648 North Plankinton Avenue,Milwaukee,WI,53203,(414) 224-7890,https://www.marriott.com/en-us/hotels/mkeri-residence-inn-milwaukee-downtown/overview/,https://www.marriott.com/en-us/hotels/mkeri-residence-inn-milwaukee-downtown/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
Residence Inn by Marriott Milwaukee North/Glendale,pet-friendly-hotels,7003 North Port Washington Road,Glendale,WI,53217,(414) 446-4295,https://www.marriott.com/en-us/hotels/mkeng-residence-inn-milwaukee-north-glendale/overview/,https://www.marriott.com/en-us/hotels/mkeng-residence-inn-milwaukee-north-glendale/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
Residence Inn by Marriott Milwaukee West,pet-friendly-hotels,1300 Discovery Parkway,Wauwatosa,WI,53226,(414) 258-2575,https://www.marriott.com/en-us/hotels/mkewe-residence-inn-milwaukee-west/overview/,https://www.marriott.com/en-us/hotels/mkewe-residence-inn-milwaukee-west/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
Royle Hotel Milwaukee Airport,pet-friendly-hotels,5311 S. Howell Ave.,Milwaukee,WI,53207,(414) 481-2400,https://www.choicehotels.com/wisconsin/milwaukee/choice-hotels/wi008,https://www.choicehotels.com/wisconsin/milwaukee/choice-hotels/wi008,OFFICIAL_PROPERTY,2026-08-19,,,Pets Allowed,,milwaukee-wi
Saint Kate - The Arts Hotel,pet-friendly-hotels,139 E. Kilbourn Avenue,Milwaukee,WI,53202,(414) 276-8686,https://www.saintkatearts.com/,https://www.saintkatearts.com/,OFFICIAL_PROPERTY,2026-08-21,,,pets allowed,,milwaukee-wi
Sleep Inn & Suites Milwaukee Airport,pet-friendly-hotels,4600 South 6th Street,Milwaukee,WI,53221,(414) 326-4599,https://www.choicehotels.com/wisconsin/milwaukee/sleep-inn-hotels/wi186,https://www.choicehotels.com/wisconsin/milwaukee/sleep-inn-hotels/wi186,OFFICIAL_PROPERTY,2026-08-19,,,Pets Allowed,,milwaukee-wi
SpringHill Suites by Marriott Menomonee Falls,pet-friendly-hotels,N 91 W 15901 Falls Parkway,Menomonee Falls,WI,53051,(262) 509-9100,https://www.marriott.com/en-us/hotels/mkems-springhill-suites-menomonee-falls/overview/,https://www.marriott.com/en-us/hotels/mkems-springhill-suites-menomonee-falls/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
SpringHill Suites by Marriott Milwaukee Downtown,pet-friendly-hotels,744 Vel R Phillips Avenue,Milwaukee,WI,53203,(414) 273-9811,https://www.marriott.com/en-us/hotels/mkesh-springhill-suites-milwaukee-downtown/overview/,https://www.marriott.com/en-us/hotels/mkesh-springhill-suites-milwaukee-downtown/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
Super 8 by Wyndham Germantown/Milwaukee,pet-friendly-hotels,N 96 W 17490 County Line Rd,Germantown,WI,53022,(262) 509-0896,https://www.wyndhamhotels.com/super-8/germantown-wisconsin/super-8-germantown-milwaukee/overview,https://www.wyndhamhotels.com/super-8/germantown-wisconsin/super-8-germantown-milwaukee/overview,OFFICIAL_PROPERTY,2026-08-19,,,Pets Allowed,,milwaukee-wi
The Ingleside Hotel,pet-friendly-hotels,2810 Golf Road,Pewaukee,WI,53072,(262) 547-0201,https://www.theinglesidehotel.com/,https://www.theinglesidehotel.com/accommodations/dog-friendly,OFFICIAL_PROPERTY,2026-08-21,,,welcomes dogs,,milwaukee-wi
The Pfister Hotel,pet-friendly-hotels,424 E. Wisconsin Avenue,Milwaukee,WI,53202,(414) 273-8222,https://www.thepfisterhotel.com/,https://www.thepfisterhotel.com/accommodations/pets/,OFFICIAL_PROPERTY,2026-08-21,,,pets (dogs or cats) per room are allowed,,milwaukee-wi
The Westin Milwaukee,pet-friendly-hotels,550 North Van Buren Street,Milwaukee,WI,53202,(414) 224-5224,https://www.marriott.com/en-us/hotels/mkeiw-the-westin-milwaukee/overview/,https://www.marriott.com/en-us/hotels/mkeiw-the-westin-milwaukee/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
TownePlace Suites by Marriott Milwaukee Brookfield,pet-friendly-hotels,600 North Calhoun Road,Brookfield,WI,53005,(262) 784-8450,https://www.marriott.com/en-us/hotels/mkets-towneplace-suites-milwaukee-brookfield/overview/,https://www.marriott.com/en-us/hotels/mkets-towneplace-suites-milwaukee-brookfield/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
TownePlace Suites by Marriott Milwaukee Oak Creek,pet-friendly-hotels,7980 South Market Street,Oak Creek,WI,53154,(414) 764-7980,https://www.marriott.com/en-us/hotels/mkeok-towneplace-suites-milwaukee-oak-creek/overview/,https://www.marriott.com/en-us/hotels/mkeok-towneplace-suites-milwaukee-oak-creek/overview/,OFFICIAL_PROPERTY,2026-08-20,,,Pets Welcome,,milwaukee-wi
Travelodge by Wyndham Milwaukee,pet-friendly-hotels,1716 W Layton Ave,Milwaukee,WI,53221,(414) 914-5124,https://www.wyndhamhotels.com/travelodge/milwaukee-wisconsin/travelodge-milwaukee/overview,https://www.wyndhamhotels.com/travelodge/milwaukee-wisconsin/travelodge-milwaukee/overview,OFFICIAL_PROPERTY,2026-08-19,,,Pets Allowed,,milwaukee-wi
Tru by Hilton Milwaukee Brookfield,pet-friendly-hotels,20925 Watertown Road,Waukesha,WI,53186,(262) 336-8800,https://www.hilton.com/en/hotels/mkeboru-tru-milwaukee-brookfield/,https://www.hilton.com/en/hotels/mkeboru-tru-milwaukee-brookfield/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Tru by Hilton Milwaukee Downtown,pet-friendly-hotels,515 N Jefferson St,Milwaukee,WI,53202,(414) 240-8331,https://www.hilton.com/en/hotels/mkesoru-tru-milwaukee-downtown/,https://www.hilton.com/en/hotels/mkesoru-tru-milwaukee-downtown/,OFFICIAL_PROPERTY,2026-08-20,,,Pets allowed,,milwaukee-wi
Ac Hotel Nashville Brentwood,pet-friendly-hotels,5007 Maryland Way,Brentwood,TN,37027,+16153709865,https://www.marriott.com/en-us/hotels/bnaab-ac-hotel-nashville-brentwood/overview/,https://www.marriott.com/en-us/hotels/bnaab-ac-hotel-nashville-brentwood/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome 00 Maximum Pet Weight: 100.0lbs Maximum Number of Pets in Room: 2 Pet Policy Pets Welcome 50USD non-refundable per room per night Non-Refundable Pet Fee Per Night: $50 0lbs Maximum Number of Pets in Room: 2,,nashville-tn
Aloft by Marriott Nashville Airport,pet-friendly-hotels,608 McGavock Pike,Nashville,TN,37214,+16292536060,https://www.marriott.com/en-us/hotels/bnaaa-aloft-nashville-airport/overview/,https://www.marriott.com/en-us/hotels/bnaaa-aloft-nashville-airport/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome 00 per Night (Maximum of $150 per stay) Maximum Pet Weight: 25.0lbs Maximum Number of Pets in Room: 2 0lbs Maximum Number of Pets in Room: 2,,nashville-tn
Aloft by Marriott Nashville West End,pet-friendly-hotels,1719 West End Avenue,Nashville,TN,37203,+16153294200,https://www.marriott.com/en-us/hotels/bnawl-aloft-nashville-west-end/overview/,https://www.marriott.com/en-us/hotels/bnawl-aloft-nashville-west-end/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome Pet Policy Pets Welcome Pet Friendly Maximum Number of Pets in Room: 2 Maximum Pet Weight: 40.0lbs Maximum Number of Pets in Room: 2 Pet Policy Pets Welcome Pet Friendly Maximum Number of Pets in Room: 2 Maximum Pet Weight: 40,,nashville-tn
avid hotels Nashville Airport,pet-friendly-hotels,40 Rachel Drive,Nashville,TN,37214,1-615-7308496,https://www.ihg.com/avidhotels/hotels/us/en/nashville/bnaav/hoteldetail,https://www.ihg.com/avidhotels/hotels/us/en/nashville/bnaav/hoteldetail,OFFICIAL_PROPERTY,2026-09-07,,,Pets allowed 45 USD per night per pet weight limit is 40 pounds up to 2 pets,,nashville-tn
Baymont by Wyndham Nashville,pet-friendly-hotels,2350 Elm Hill Pike,Nashville,TN,37214,615-647-5597,https://www.wyndhamhotels.com/baymont/nashville-tennessee/baymont-nashville/overview,https://www.wyndhamhotels.com/baymont/nashville-tennessee/baymont-nashville/overview,OFFICIAL_PROPERTY,2026-09-07,,,Pets Allowed 25 USD nightly per pet,,nashville-tn
Canopy by Hilton Nashville Downtown The Gulch,pet-friendly-hotels,920 Division Street,Nashville,TN,37203,+16156212598,https://www.hilton.com/en/hotels/bnaglpy-canopy-nashville-downtown-the-gulch/,https://www.hilton.com/en/hotels/bnaglpy-canopy-nashville-downtown-the-gulch/,OFFICIAL_PROPERTY,2026-09-09,,,"Pets allowed, $50 00 non-refundable fee, 75 lbs maximum, 50 Pets allowed, $50.00 non-refundable fee, 75 lbs maximum, 50",,nashville-tn
Comfort Inn & Suites Nashville - Bellevue Area,pet-friendly-hotels,627 Old Hickory Boulevard,Nashville,TN,37209,615-461-5450,https://www.choicehotels.com/tennessee/nashville/comfort-inn-hotels/tn790,https://www.choicehotels.com/tennessee/nashville/comfort-inn-hotels/tn790,OFFICIAL_PROPERTY,2026-09-07,,,Pets Allowed Pet Fee of 50.00 USD Maximum of 2 Pets Dogs only,,nashville-tn
Courtyard by Marriott Nashville Airport,pet-friendly-hotels,2508 Elm Hill Pike,Nashville,TN,37214,615-883-9500,https://www.marriott.com/en-us/hotels/bnaca-courtyard-nashville-airport/overview/,https://www.marriott.com/en-us/hotels/bnaca-courtyard-nashville-airport/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome 00 Maximum Pet Weight: 80.0lbs Maximum Number of Pets in Room: 1 Pet Policy Pets Welcome Pet fee $20/day with $100/stay nonrefundable clean fee excludes Service Animals Non-Refundable Pet Fee Per Stay: $100.00 Non-Refundable Pet Fee Per Night: $20 0lbs Maximum Number of Pets in Room: 1,,nashville-tn
Courtyard by Marriott Nashville Brentwood,pet-friendly-hotels,103 Eastpark Drive,Brentwood,TN,37027,615-371-9200,https://www.marriott.com/en-us/hotels/bnabr-courtyard-nashville-brentwood/overview/,https://www.marriott.com/en-us/hotels/bnabr-courtyard-nashville-brentwood/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome 00 Maximum Pet Weight: 35.0lbs Maximum Number of Pets in Room: 2 Pet Policy Pets Welcome Pet fee $20/day with $100/stay nonrefundable clean fee excludes Service Animals Non-Refundable Pet Fee Per Stay: $100.00 Non-Refundable Pet Fee Per Night: $20 0lbs Maximum Number of Pets in Room: 2,,nashville-tn
Courtyard by Marriott Nashville Goodlettsville,pet-friendly-hotels,865 Conference Drive,Goodlettsville,TN,37072,615-851-3000,https://www.marriott.com/en-us/hotels/bnagv-courtyard-nashville-goodlettsville/overview/,https://www.marriott.com/en-us/hotels/bnagv-courtyard-nashville-goodlettsville/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome Pets Welcome Pet Policy Pets Welcome 1 pet (dog or cat) welcome with 75 USD non-refundable Maximum Pet Weight: 75.0lbs Maximum Number of Pets in Room: 1 0lbs Maximum Number of Pets in Room: 1,,nashville-tn
Courtyard by Marriott Nashville Green Hills,pet-friendly-hotels,3800 Bedford Avenue,Nashville,TN,37215,615-298-7700,https://www.marriott.com/en-us/hotels/bnagh-courtyard-nashville-green-hills/overview/,https://www.marriott.com/en-us/hotels/bnagh-courtyard-nashville-green-hills/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome 00 Maximum Pet Weight: 75.0lbs Maximum Number of Pets in Room: 2 Pet Policy Pets Welcome Pets allowed Non-Refundable Pet Fee Per Stay: $75.00 Maximum Pet Weight: 75 0lbs Maximum Number of Pets in Room: 2,,nashville-tn
Days Inn by Wyndham Nashville North/Opryland Area,pet-friendly-hotels,3312 Dickerson Pike,Nashville,TN,37207,615-228-3421,https://www.wyndhamhotels.com/days-inn/nashville-tennessee/days-inn-by-wyndham-nashville-north-opryland-area/overview,https://www.wyndhamhotels.com/days-inn/nashville-tennessee/days-inn-by-wyndham-nashville-north-opryland-area/overview,OFFICIAL_PROPERTY,2026-09-07,,,pet is allowed 20 USD per night. Pet one pet is allowed,,nashville-tn
Delta Hotels Nashville Airport,pet-friendly-hotels,733 Briley Parkway,Nashville,TN,37217,+16153615900,https://www.marriott.com/en-us/hotels/bnada-delta-hotels-nashville-airport/overview/,https://www.marriott.com/en-us/hotels/bnada-delta-hotels-nashville-airport/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome Pet Policy Pets Welcome 2 pets max per room with 75USD non-refundable fee per room per stay Maximum Pet Weight: 75.0lbs Maximum Number of Pets in Room: 2 Pet Policy Pets Welcome 2 pets max per room with 75USD non-refundable fee per room per stay Maximum Pet Weight: 75,,nashville-tn
DoubleTree by Hilton Hotel Nashville Downtown,pet-friendly-hotels,315 4th Avenue North,Nashville,TN,37219,615-244-8200,https://www.hilton.com/en/hotels/bnadudt-doubletree-nashville-downtown/,https://www.hilton.com/en/hotels/bnadudt-doubletree-nashville-downtown/,OFFICIAL_PROPERTY,2026-09-09,,,"Pets allowed, $125 Pets allowed, $125.00 non-refundable fee",,nashville-tn
DoubleTree Suites by Hilton Hotel Nashville Airport,pet-friendly-hotels,2424 Atrium Way,Nashville,TN,37214,+16158898889,https://www.hilton.com/en/hotels/bnaebdt-doubletree-suites-nashville-airport/,https://www.hilton.com/en/hotels/bnaebdt-doubletree-suites-nashville-airport/,OFFICIAL_PROPERTY,2026-09-09,,,"Pets allowed, $50 00 non-refundable fee, 75 lbs maximum, Pet fee of $50 Pets allowed, $50.00 non-refundable fee, 75 lbs maximum, Pet fee of $50",,nashville-tn
Element by Marriott Nashville Airport,pet-friendly-hotels,2825 Elm Hill Pike,Nashville,TN,37214,+16158949791,https://www.marriott.com/en-us/hotels/bnael-element-nashville-airport/overview/,https://www.marriott.com/en-us/hotels/bnael-element-nashville-airport/overview/,OFFICIAL_PROPERTY,2026-09-09,,,"Pets Welcome 00 Maximum Pet Weight: 100.0lbs Maximum Number of Pets in Room: 2 Pet Policy Pets Welcome Pet friendly, one pet allowed per room Non-Refundable Pet Fee Per Night: $50.00 Maximum Pet Weight: 100 0lbs Maximum Number of Pets in Room: 2",,nashville-tn
Element by Marriott Nashville Vanderbilt West End,pet-friendly-hotels,4 City Boulevard,Nashville,TN,37209,+16153208400,https://www.marriott.com/en-us/hotels/bnaew-element-nashville-vanderbilt-west-end/overview/,https://www.marriott.com/en-us/hotels/bnaew-element-nashville-vanderbilt-west-end/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome Pet Policy Pets Welcome Dogs or cats only 00 Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 1 Non-Refundable Pet Fee Per Night: $50.00 Maximum Pet Weight: 50,,nashville-tn
Embassy Suites by Hilton Nashville Airport,pet-friendly-hotels,10 Century Boulevard,Nashville,TN,37214,+16158710033,https://www.hilton.com/en/hotels/bnanaes-embassy-suites-nashville-airport/,https://www.hilton.com/en/hotels/bnanaes-embassy-suites-nashville-airport/,OFFICIAL_PROPERTY,2026-09-09,,,"Pets allowed, $75 00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only Pets allowed, $75.00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only 00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only",,nashville-tn
Embassy Suites by Hilton Nashville at Vanderbilt,pet-friendly-hotels,1811 Broadway,Nashville,TN,37203,+16153208899,https://www.hilton.com/en/hotels/bnaeses-embassy-suites-nashville-at-vanderbilt/,https://www.hilton.com/en/hotels/bnaeses-embassy-suites-nashville-at-vanderbilt/,OFFICIAL_PROPERTY,2026-09-09,,,"Pets allowed, $75 00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only Pets allowed, $75.00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only 00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only",,nashville-tn
Embassy Suites by Hilton Nashville Downtown,pet-friendly-hotels,708 Demonbreun Street,Nashville,TN,37203,615-736-7100,https://www.hilton.com/en/hotels/bnadees-embassy-suites-nashville-downtown/,https://www.hilton.com/en/hotels/bnadees-embassy-suites-nashville-downtown/,OFFICIAL_PROPERTY,2026-09-09,,,"Pets allowed, $75 00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only Pets allowed, $75.00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only 00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only",,nashville-tn
Fairfield by Marriott Inn & Suites Nashville Airport,pet-friendly-hotels,511 Royal Parkway,Nashville,TN,37214,+16159303730,https://www.marriott.com/en-us/hotels/bnaaf-fairfield-inn-and-suites-nashville-airport/overview/,https://www.marriott.com/en-us/hotels/bnaaf-fairfield-inn-and-suites-nashville-airport/overview/,OFFICIAL_PROPERTY,2026-09-09,,,Pets Welcome Maximum Number of Pets in Room: 2,,nashville-tn
